Cluster_ID	Statistic	Value
PhamClust_436	Maximum of maximum E-values observed for any OG (log10)	-13.114073660198567
PhamClust_436	Maximum of near-core OG E-values observed (log10):	-13.114073660198567
PhamClust_436	Maximum distance between near-core OGs:	7
PhamClust_436	Median CDS count:	86.5
PhamClust_436	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.937199036918138
PhamClust_237	Maximum of maximum E-values observed for any OG (log10)	-13.75448733218585
PhamClust_237	Maximum of near-core OG E-values observed (log10):	-23.655607726314887
PhamClust_237	Maximum distance between near-core OGs:	5
PhamClust_237	Median CDS count:	49.0
PhamClust_237	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.82
PhamClust_408	Maximum of maximum E-values observed for any OG (log10)	-22.542118103266006
PhamClust_408	Maximum of near-core OG E-values observed (log10):	-22.542118103266006
PhamClust_408	Maximum distance between near-core OGs:	5
PhamClust_408	Median CDS count:	106.0
PhamClust_408	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9529149977748108
PhamClust_11	Maximum of maximum E-values observed for any OG (log10)	-3.00436480540245
PhamClust_11	Maximum of near-core OG E-values observed (log10):	-3.00436480540245
PhamClust_11	Maximum distance between near-core OGs:	12
PhamClust_11	Median CDS count:	74
PhamClust_11	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6712328767123288
PhamClust_91	Maximum of maximum E-values observed for any OG (log10)	-5.671620396561262
PhamClust_91	Maximum of near-core OG E-values observed (log10):	-5.671620396561262
PhamClust_91	Maximum distance between near-core OGs:	15
PhamClust_91	Median CDS count:	60.5
PhamClust_91	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5491803278688525
PhamClust_80	Maximum of maximum E-values observed for any OG (log10)	-4.0301183562535
PhamClust_80	Maximum of near-core OG E-values observed (log10):	-4.0301183562535
PhamClust_80	Maximum distance between near-core OGs:	17
PhamClust_80	Median CDS count:	70
PhamClust_80	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5797101449275363
PhamClust_234	Maximum of maximum E-values observed for any OG (log10)	-25.812479279163533
PhamClust_234	Maximum of near-core OG E-values observed (log10):	-25.812479279163533
PhamClust_234	Maximum distance between near-core OGs:	8
PhamClust_234	Median CDS count:	61
PhamClust_234	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
PhamClust_422	Maximum of maximum E-values observed for any OG (log10)	-18.02918838912748
PhamClust_422	Maximum of near-core OG E-values observed (log10):	-18.02918838912748
PhamClust_422	Maximum distance between near-core OGs:	4
PhamClust_422	Median CDS count:	48.5
PhamClust_422	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8889599317988065
PhamClust_21	Maximum of maximum E-values observed for any OG (log10)	-3.253365801062421
PhamClust_21	Maximum of near-core OG E-values observed (log10):	-3.253365801062421
PhamClust_21	Maximum distance between near-core OGs:	16
PhamClust_21	Median CDS count:	95
PhamClust_21	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.44329896907216493
PhamClust_227	Maximum of maximum E-values observed for any OG (log10)	-11.769551078621726
PhamClust_227	Maximum of near-core OG E-values observed (log10):	-13.669586226650809
PhamClust_227	Maximum distance between near-core OGs:	11
PhamClust_227	Median CDS count:	93
PhamClust_227	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.45161290322580644
PhamClust_271	Maximum of maximum E-values observed for any OG (log10)	-13.107348966122698
PhamClust_271	Maximum of near-core OG E-values observed (log10):	-13.107348966122698
PhamClust_271	Maximum distance between near-core OGs:	5
PhamClust_271	Median CDS count:	49
PhamClust_271	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7755102040816326
PhamClust_441	Maximum of maximum E-values observed for any OG (log10)	-20.1765257708297
PhamClust_441	Maximum of near-core OG E-values observed (log10):	-38.80134291304557
PhamClust_441	Maximum distance between near-core OGs:	5
PhamClust_441	Median CDS count:	19.5
PhamClust_441	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7184210526315788
PhamClust_286	Maximum of maximum E-values observed for any OG (log10)	-28.19382002601611
PhamClust_286	Maximum of near-core OG E-values observed (log10):	-28.19382002601611
PhamClust_286	Maximum distance between near-core OGs:	10
PhamClust_286	Median CDS count:	55.5
PhamClust_286	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6667207792207792
PhamClust_273	Maximum of maximum E-values observed for any OG (log10)	-12.581698708680253
PhamClust_273	Maximum of near-core OG E-values observed (log10):	-12.581698708680253
PhamClust_273	Maximum distance between near-core OGs:	15
PhamClust_273	Median CDS count:	129
PhamClust_273	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4806201550387597
PhamClust_248	Maximum of maximum E-values observed for any OG (log10)	-9.057991946977685
PhamClust_248	Maximum of near-core OG E-values observed (log10):	-9.057991946977685
PhamClust_248	Maximum distance between near-core OGs:	7
PhamClust_248	Median CDS count:	269
PhamClust_248	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9375
PhamClust_119	Maximum of maximum E-values observed for any OG (log10)	-10.735182176990463
PhamClust_119	Maximum of near-core OG E-values observed (log10):	-10.735182176990463
PhamClust_119	Maximum distance between near-core OGs:	13
PhamClust_119	Median CDS count:	116
PhamClust_119	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.46551724137931033
PhamClust_109	Maximum of maximum E-values observed for any OG (log10)	-19.021819483062586
PhamClust_109	Maximum of near-core OG E-values observed (log10):	-19.021819483062586
PhamClust_109	Maximum distance between near-core OGs:	12
PhamClust_109	Median CDS count:	45
PhamClust_109	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6666666666666666
PhamClust_306	Maximum of maximum E-values observed for any OG (log10)	-12.100726812682396
PhamClust_306	Maximum of near-core OG E-values observed (log10):	-12.100726812682396
PhamClust_306	Maximum distance between near-core OGs:	9
PhamClust_306	Median CDS count:	105.5
PhamClust_306	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4657207207207207
PhamClust_235	Maximum of maximum E-values observed for any OG (log10)	-9.52870828894106
PhamClust_235	Maximum of near-core OG E-values observed (log10):	-9.600326278518962
PhamClust_235	Maximum distance between near-core OGs:	12
PhamClust_235	Median CDS count:	82
PhamClust_235	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7195121951219512
PhamClust_18	Maximum of maximum E-values observed for any OG (log10)	-5.357535479757878
PhamClust_18	Maximum of near-core OG E-values observed (log10):	-6.293282217663241
PhamClust_18	Maximum distance between near-core OGs:	9
PhamClust_18	Median CDS count:	76.0
PhamClust_18	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5909244264507423
PhamClust_416	Maximum of maximum E-values observed for any OG (log10)	-20.82390874094432
PhamClust_416	Maximum of near-core OG E-values observed (log10):	-20.82390874094432
PhamClust_416	Maximum distance between near-core OGs:	3
PhamClust_416	Median CDS count:	294.0
PhamClust_416	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.976235653461681
PhamClust_365	Maximum of maximum E-values observed for any OG (log10)	-17.974694134735227
PhamClust_365	Maximum of near-core OG E-values observed (log10):	-17.974694134735227
PhamClust_365	Maximum distance between near-core OGs:	4
PhamClust_365	Median CDS count:	26.0
PhamClust_365	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7307692307692307
PhamClust_35	Maximum of maximum E-values observed for any OG (log10)	-4.246416941107093
PhamClust_35	Maximum of near-core OG E-values observed (log10):	-4.246416941107093
PhamClust_35	Maximum distance between near-core OGs:	23
PhamClust_35	Median CDS count:	205.5
PhamClust_35	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5969631812910707
PhamClust_411	Maximum of maximum E-values observed for any OG (log10)	-23.309803919971483
PhamClust_411	Maximum of near-core OG E-values observed (log10):	-23.309803919971483
PhamClust_411	Maximum distance between near-core OGs:	5
PhamClust_411	Median CDS count:	83.0
PhamClust_411	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8800290486564997
PhamClust_4	Maximum of maximum E-values observed for any OG (log10)	-4.259637310505756
PhamClust_4	Maximum of near-core OG E-values observed (log10):	-5.739928612014925
PhamClust_4	Maximum distance between near-core OGs:	10
PhamClust_4	Median CDS count:	54.0
PhamClust_4	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7037037037037037
PhamClust_368	Maximum of maximum E-values observed for any OG (log10)	-18.671620396561263
PhamClust_368	Maximum of near-core OG E-values observed (log10):	-18.671620396561263
PhamClust_368	Maximum distance between near-core OGs:	2
PhamClust_368	Median CDS count:	93.5
PhamClust_368	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9198123999084877
PhamClust_110	Maximum of maximum E-values observed for any OG (log10)	-5.384049948343598
PhamClust_110	Maximum of near-core OG E-values observed (log10):	-5.384049948343598
PhamClust_110	Maximum distance between near-core OGs:	17
PhamClust_110	Median CDS count:	103
PhamClust_110	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.55
PhamClust_253	Maximum of maximum E-values observed for any OG (log10)	-12.037157318798757
PhamClust_253	Maximum of near-core OG E-values observed (log10):	-12.037157318798757
PhamClust_253	Maximum distance between near-core OGs:	7
PhamClust_253	Median CDS count:	66
PhamClust_253	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.765625
PhamClust_371	Maximum of maximum E-values observed for any OG (log10)	-22.50723961097316
PhamClust_371	Maximum of near-core OG E-values observed (log10):	-44.829738284605035
PhamClust_371	Maximum distance between near-core OGs:	3
PhamClust_371	Median CDS count:	51
PhamClust_371	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9411764705882353
PhamClust_197	Maximum of maximum E-values observed for any OG (log10)	-13.229147988357854
PhamClust_197	Maximum of near-core OG E-values observed (log10):	-13.229147988357854
PhamClust_197	Maximum distance between near-core OGs:	8
PhamClust_197	Median CDS count:	55.0
PhamClust_197	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6
